department,student_number,name,age
department_49213,student_number_49213,name_49213,33
department_49214,student_number_49214,name_49214,34
department_49215,student_number_49215,name_49215,35
department_49216,student_number_49216,name_49216,36
department_49217,student_number_49217,name_49217,37
department_49218,student_number_49218,name_49218,38
department_49219,student_number_49219,name_49219,39
department_49220,student_number_49220,name_49220,40
department_49221,student_number_49221,name_49221,41
department_49222,student_number_49222,name_49222,42
department_49223,student_number_49223,name_49223,43
department_49224,student_number_49224,name_49224,44
department_49225,student_number_49225,name_49225,45
department_49226,student_number_49226,name_49226,46
department_49227,student_number_49227,name_49227,47
department_49228,student_number_49228,name_49228,48
department_49229,student_number_49229,name_49229,49
department_49230,student_number_49230,name_49230,50
department_49231,student_number_49231,name_49231,51
department_49232,student_number_49232,name_49232,52
department_49233,student_number_49233,name_49233,53
department_49234,student_number_49234,name_49234,54
department_49235,student_number_49235,name_49235,55
department_49236,student_number_49236,name_49236,56
department_49237,student_number_49237,name_49237,57
department_49238,student_number_49238,name_49238,58
department_49239,student_number_49239,name_49239,59
department_49240,student_number_49240,name_49240,60
department_49241,student_number_49241,name_49241,61
department_49242,student_number_49242,name_49242,62
department_49243,student_number_49243,name_49243,63
department_49244,student_number_49244,name_49244,64
department_49245,student_number_49245,name_49245,65
department_49246,student_number_49246,name_49246,66
department_49247,student_number_49247,name_49247,67
department_49248,student_number_49248,name_49248,68
department_49249,student_number_49249,name_49249,69
department_49250,student_number_49250,name_49250,20
department_49251,student_number_49251,name_49251,21
department_49252,student_number_49252,name_49252,22
department_49253,student_number_49253,name_49253,23
department_49254,student_number_49254,name_49254,24
department_49255,student_number_49255,name_49255,25
department_49256,student_number_49256,name_49256,26
department_49257,student_number_49257,name_49257,27
department_49258,student_number_49258,name_49258,28
department_49259,student_number_49259,name_49259,29
department_49260,student_number_49260,name_49260,30
department_49261,student_number_49261,name_49261,31
department_49262,student_number_49262,name_49262,32
department_49263,student_number_49263,name_49263,33
department_49264,student_number_49264,name_49264,34
department_49265,student_number_49265,name_49265,35
department_49266,student_number_49266,name_49266,36
department_49267,student_number_49267,name_49267,37
department_49268,student_number_49268,name_49268,38
department_49269,student_number_49269,name_49269,39
department_49270,student_number_49270,name_49270,40
department_49271,student_number_49271,name_49271,41
department_49272,student_number_49272,name_49272,42
department_49273,student_number_49273,name_49273,43
department_49274,student_number_49274,name_49274,44
department_49275,student_number_49275,name_49275,45
department_49276,student_number_49276,name_49276,46
department_49277,student_number_49277,name_49277,47
department_49278,student_number_49278,name_49278,48
department_49279,student_number_49279,name_49279,49
department_49280,student_number_49280,name_49280,50
department_49281,student_number_49281,name_49281,51
department_49282,student_number_49282,name_49282,52
department_49283,student_number_49283,name_49283,53
department_49284,student_number_49284,name_49284,54
department_49285,student_number_49285,name_49285,55
department_49286,student_number_49286,name_49286,56
department_49287,student_number_49287,name_49287,57
department_49288,student_number_49288,name_49288,58
department_49289,student_number_49289,name_49289,59
department_49290,student_number_49290,name_49290,60
department_49291,student_number_49291,name_49291,61
department_49292,student_number_49292,name_49292,62
department_49293,student_number_49293,name_49293,63
department_49294,student_number_49294,name_49294,64
department_49295,student_number_49295,name_49295,65
department_49296,student_number_49296,name_49296,66
department_49297,student_number_49297,name_49297,67
department_49298,student_number_49298,name_49298,68
department_49299,student_number_49299,name_49299,69
department_49300,student_number_49300,name_49300,20
department_49301,student_number_49301,name_49301,21
department_49302,student_number_49302,name_49302,22
department_49303,student_number_49303,name_49303,23
department_49304,student_number_49304,name_49304,24
department_49305,student_number_49305,name_49305,25
department_49306,student_number_49306,name_49306,26
department_49307,student_number_49307,name_49307,27
department_49308,student_number_49308,name_49308,28
department_49309,student_number_49309,name_49309,29
department_49310,student_number_49310,name_49310,30
department_49311,student_number_49311,name_49311,31
department_49312,student_number_49312,name_49312,32
department_49313,student_number_49313,name_49313,33
department_49314,student_number_49314,name_49314,34
department_49315,student_number_49315,name_49315,35
department_49316,student_number_49316,name_49316,36
department_49317,student_number_49317,name_49317,37
department_49318,student_number_49318,name_49318,38
department_49319,student_number_49319,name_49319,39
department_49320,student_number_49320,name_49320,40
department_49321,student_number_49321,name_49321,41
department_49322,student_number_49322,name_49322,42
department_49323,student_number_49323,name_49323,43
department_49324,student_number_49324,name_49324,44
department_49325,student_number_49325,name_49325,45
department_49326,student_number_49326,name_49326,46
department_49327,student_number_49327,name_49327,47
department_49328,student_number_49328,name_49328,48
department_49329,student_number_49329,name_49329,49
department_49330,student_number_49330,name_49330,50
department_49331,student_number_49331,name_49331,51
department_49332,student_number_49332,name_49332,52
department_49333,student_number_49333,name_49333,53
department_49334,student_number_49334,name_49334,54
department_49335,student_number_49335,name_49335,55
department_49336,student_number_49336,name_49336,56
department_49337,student_number_49337,name_49337,57
department_49338,student_number_49338,name_49338,58
department_49339,student_number_49339,name_49339,59
department_49340,student_number_49340,name_49340,60
department_49341,student_number_49341,name_49341,61
department_49342,student_number_49342,name_49342,62
